-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2014 through 12/31/2025 in LST
Location: latitude  8.5308   longitude 76.9296 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 86.25 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
PS                    MERRA-2 Surface Pressure (kPa) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,PRECTOTCORR,RH2M,PS,WS10M,T2M_MAX,T2M_MIN
2024,3,13,6.6278,0.0,58.49,100.24,2.23,35.06,26.77
2024,3,14,6.145,0.05,70.7,100.24,3.94,33.63,27.0
2024,3,15,6.1867,0.1,70.78,100.09,3.6,34.39,27.46
2024,3,16,6.8422,0.05,65.61,100.09,1.64,35.26,27.21
2024,3,17,7.1954,0.01,56.16,100.1,3.32,35.35,25.92
2024,3,18,7.037,0.0,56.94,100.1,2.42,35.6,25.08
2024,3,19,7.1347,0.01,57.78,100.04,2.19,35.92,26.29
2024,3,20,7.1592,0.0,55.43,100.02,2.47,36.43,26.13
2024,3,21,6.8676,0.03,61.76,99.94,3.64,36.04,26.14
2024,3,22,6.7248,12.18,65.78,99.83,2.98,35.96,26.96
2024,3,23,6.2897,6.68,69.48,99.87,2.87,34.51,26.57
2024,3,24,6.9144,0.24,61.15,99.99,2.43,36.06,26.46
2024,3,25,7.3181,0.01,58.27,100.0,3.12,36.62,25.06
2024,3,26,6.575,0.01,58.17,100.12,2.68,36.38,25.32
2024,3,27,6.7654,0.03,55.7,100.23,2.12,36.46,26.29
2024,3,28,6.9149,10.78,65.56,100.13,2.56,35.88,27.61
2024,3,29,6.0902,0.79,67.6,100.04,2.16,34.97,26.89
2024,3,30,6.5899,0.14,64.74,100.13,1.9,35.29,27.67
2024,3,31,7.1107,0.13,65.22,100.18,1.88,34.85,27.66
2024,4,1,6.7798,0.27,67.42,100.02,2.21,34.43,27.93
2024,4,2,6.5218,4.29,71.72,99.86,2.0,34.49,27.71
2024,4,3,5.2577,1.53,70.82,99.92,1.55,33.44,27.79
2024,4,4,6.72,2.76,67.51,99.94,1.71,34.78,28.51
2024,4,5,6.1855,2.59,74.08,99.92,2.93,32.98,28.03
2024,4,6,7.0786,0.37,72.14,99.82,2.73,33.67,28.65
2024,4,7,6.9185,0.2,69.78,99.81,3.31,33.92,28.42
2024,4,8,6.9185,3.57,67.56,99.84,2.47,35.9,28.23
2024,4,9,6.8429,0.73,61.59,99.82,2.5,36.32,28.02
2024,4,10,7.0483,0.15,58.86,99.83,3.58,36.92,27.47
2024,4,11,6.6422,2.0,60.65,99.87,2.85,37.09,28.21
2024,4,12,3.8352,12.58,72.69,99.91,3.41,32.96,27.14
2024,4,13,5.5246,9.46,72.15,99.93,2.31,33.49,26.75
2024,4,14,6.3576,1.15,66.72,99.9,2.95,35.44,27.64
2024,4,15,6.36,0.73,66.98,99.93,4.11,36.09,26.66
2024,4,16,5.4833,0.37,70.65,99.94,4.41,35.43,27.89
2024,4,17,6.3955,0.23,72.33,99.92,2.48,34.42,27.96
2024,4,18,5.6621,0.1,74.1,99.83,3.57,34.16,28.16
2024,4,19,6.1973,1.65,77.68,99.71,4.67,32.39,28.26
2024,4,20,6.2167,0.57,76.62,99.68,4.7,32.27,28.46
2024,4,21,6.3607,0.68,73.32,99.72,3.72,33.63,28.41
2024,4,22,6.4145,1.22,77.48,99.85,3.3,31.37,28.62
2024,4,23,6.4099,3.76,73.56,99.76,2.35,31.96,28.27
2024,4,24,5.7996,4.48,74.82,99.7,2.04,32.66,28.39
2024,4,25,6.7306,0.7,71.84,99.68,2.16,33.46,28.25
2024,4,26,6.7282,0.15,65.45,99.66,1.98,35.65,28.25
2024,4,27,6.45,0.42,66.62,99.64,2.45,36.12,28.22
2024,4,28,6.4174,0.19,66.86,99.7,2.55,36.46,28.5
2024,4,29,6.2412,0.26,67.78,99.79,1.98,35.66,28.83
2024,4,30,5.2447,3.1,77.1,99.78,3.05,32.73,28.39
2024,5,1,6.0643,1.22,78.13,99.61,3.81,32.98,28.13
2024,5,2,6.2158,0.02,76.3,99.62,3.56,33.06,29.27
2024,5,3,6.2237,0.01,74.78,99.74,4.0,33.91,29.28
2024,5,4,6.3924,0.03,74.54,99.76,4.52,33.1,28.9
2024,5,5,6.0826,0.01,72.01,99.71,4.83,33.32,28.63
2024,5,6,6.3715,0.1,72.78,99.76,4.45,33.14,28.61
2024,5,7,6.5669,0.09,69.51,99.86,4.56,34.32,28.83
2024,5,8,5.8942,3.34,73.0,99.81,3.71,32.99,28.7
2024,5,9,4.6903,2.53,77.11,99.81,3.11,31.42,27.64
2024,5,10,5.881,1.06,74.2,99.87,2.2,31.72,27.29
2024,5,11,6.1663,5.41,69.37,99.94,1.86,33.56,28.0
2024,5,12,5.3609,5.29,70.48,99.9,1.91,33.34,28.03
2024,5,13,4.9135,9.69,78.06,99.83,1.47,31.22,28.12
2024,5,14,3.0065,6.52,71.83,99.85,1.32,32.2,27.42
2024,5,15,3.84,18.3,83.46,99.91,1.96,29.98,26.98
2024,5,16,2.1946,19.18,78.06,99.92,2.04,30.55,27.21
2024,5,17,2.9796,18.27,86.57,99.82,1.48,28.16,26.97
2024,5,18,2.3719,41.77,89.62,99.67,4.16,28.59,26.99
2024,5,19,2.9779,46.19,89.17,99.59,5.22,28.38,26.81
2024,5,20,1.5108,47.86,86.61,99.6,6.98,28.81,26.78
2024,5,21,3.5158,27.91,86.77,99.54,6.07,29.89,26.97
2024,5,22,1.1825,26.47,89.75,99.42,6.77,28.89,27.64
2024,5,23,1.7131,32.78,89.82,99.4,7.2,28.54,27.31
2024,5,24,2.711,16.73,85.5,99.43,7.05,29.68,27.22
2024,5,25,2.2836,21.85,87.56,99.58,7.3,28.72,27.14
2024,5,26,1.9934,9.55,86.71,99.64,6.15,29.26,27.17
2024,5,27,2.5529,12.61,87.9,99.75,6.6,28.97,27.16
2024,5,28,2.0069,38.92,88.78,99.79,6.9,28.4,26.34
2024,5,29,1.6678,23.64,89.9,99.7,6.21,28.43,26.43
2024,5,30,3.3214,5.24,89.07,99.67,6.57,28.94,26.43
2024,5,31,4.6543,1.59,88.9,99.67,6.21,28.97,26.64
2024,6,1,3.9694,1.81,90.91,99.75,5.96,29.23,26.92
2024,6,2,4.0255,1.31,89.0,99.85,4.59,27.85,25.54
2024,6,3,4.23,1.34,89.75,99.86,4.08,28.12,25.66
2024,6,4,5.0302,3.19,89.57,99.92,3.3,29.05,26.43
2024,6,5,4.9253,4.69,90.62,99.97,4.05,29.08,26.11
2024,6,6,4.3414,15.47,91.25,100.04,3.6,28.78,26.42
2024,6,7,3.3614,16.66,87.19,99.95,3.39,28.7,26.11
2024,6,8,4.2247,29.53,92.0,99.97,4.68,28.19,26.6
2024,6,9,4.8614,11.78,89.7,99.91,5.59,28.7,26.74
2024,6,10,6.3694,2.78,88.35,99.99,5.33,28.97,27.15
2024,6,11,5.3503,4.23,85.63,100.0,5.14,29.28,26.82
2024,6,12,3.7226,4.99,86.54,100.07,4.92,28.68,26.96
2024,6,13,5.1989,1.96,87.81,100.02,3.76,29.21,26.46
2024,6,14,5.6546,0.38,88.32,99.89,4.4,28.85,26.58
2024,6,15,5.4074,1.2,86.82,99.83,4.68,29.34,26.47
2024,6,16,5.4595,1.53,89.28,99.82,4.13,29.11,26.45
2024,6,17,6.2366,2.39,88.37,99.87,4.04,29.16,26.04
2024,6,18,4.1225,7.46,87.22,99.89,4.09,29.02,26.41
2024,6,19,2.3083,17.02,90.76,99.83,4.06,28.44,26.09
2024,6,20,2.519,21.15,88.16,99.85,4.98,28.41,26.09
2024,6,21,3.9648,19.01,87.37,99.85,5.44,29.06,26.0
2024,6,22,3.2419,7.61,86.43,99.74,6.53,27.82,25.74
2024,6,23,4.0454,9.1,85.52,99.75,7.37,28.38,25.63
2024,6,24,3.6845,20.89,86.1,99.75,7.03,28.15,25.62
2024,6,25,2.8771,4.41,85.54,99.73,6.6,28.38,25.83
2024,6,26,2.3402,20.33,89.44,99.77,5.85,27.79,24.36
2024,6,27,2.4163,17.27,91.49,99.81,4.81,28.34,25.86
2024,6,28,6.1591,4.94,91.17,99.83,4.53,28.64,25.5
2024,6,29,6.0079,2.66,90.42,99.87,4.27,28.55,25.67
2024,6,30,6.0845,1.79,92.14,99.92,3.62,27.88,25.72
2024,7,1,2.8166,5.75,87.05,99.98,4.29,28.05,25.35
2024,7,2,4.8948,2.47,91.81,99.82,3.88,27.71,24.83
2024,7,3,4.8871,0.86,91.49,99.86,4.73,28.65,25.99
2024,7,4,5.8879,0.8,87.34,99.95,4.33,29.29,25.64
2024,7,5,4.1642,5.14,88.99,99.91,4.78,28.5,25.74
2024,7,6,3.6758,5.46,88.03,99.86,3.96,27.64,25.5
2024,7,7,5.6611,3.16,87.54,99.81,4.5,28.57,25.62
2024,7,8,4.1575,2.42,88.22,99.76,5.27,27.21,25.49
2024,7,9,5.1763,2.22,88.62,99.85,3.66,27.9,25.03
2024,7,10,6.1301,4.72,89.79,100.04,4.88,28.2,25.5
2024,7,11,6.4697,0.75,89.17,99.95,5.14,27.97,25.6
2024,7,12,4.7683,9.25,90.94,99.85,5.52,28.36,25.8
2024,7,13,1.8883,21.34,89.7,99.92,5.63,27.24,25.18
2024,7,14,3.9144,10.04,87.92,99.74,6.48,28.41,25.01
2024,7,15,1.993,26.08,88.73,99.78,7.02,27.65,25.74
2024,7,16,3.2472,5.13,92.07,99.78,5.54,27.73,25.71
2024,7,17,2.1646,9.74,92.32,99.88,6.46,27.15,25.73
2024,7,18,3.4517,5.78,90.96,99.94,5.86,27.39,25.12
2024,7,19,4.499,2.96,93.81,99.77,5.25,27.68,25.17
2024,7,20,4.7278,0.51,93.59,99.8,4.54,28.01,25.56
2024,7,21,5.1362,4.75,93.58,99.86,4.22,28.09,25.38
2024,7,22,4.8242,7.79,92.64,100.03,3.49,28.34,25.13
2024,7,23,5.3297,1.44,90.13,100.05,4.45,28.19,24.94
2024,7,24,6.061,2.56,90.74,99.89,4.78,28.46,25.16
2024,7,25,4.0764,5.72,91.36,99.83,4.93,28.26,25.23
2024,7,26,3.3298,1.77,91.99,99.85,7.08,27.55,25.96
2024,7,27,4.0822,6.24,91.19,99.88,6.79,27.69,25.48
2024,7,28,4.3714,14.37,93.71,99.78,5.03,27.78,25.73
2024,7,29,2.5397,23.77,92.92,99.69,5.39,27.91,26.14
2024,7,30,2.8846,10.81,91.42,99.9,4.75,27.51,25.56
2024,7,31,3.9379,0.64,92.49,99.99,4.23,27.08,25.34
2024,8,1,5.785,3.17,93.35,99.99,3.52,27.73,25.22
2024,8,2,3.9206,4.22,91.29,100.0,4.32,27.54,25.04
2024,8,3,5.3923,1.21,90.24,100.03,4.95,27.6,24.59
2024,8,4,6.2508,0.67,90.19,100.02,5.7,27.25,24.98
2024,8,5,5.3789,0.75,90.83,100.06,4.67,27.49,24.55
2024,8,6,5.0635,0.41,90.27,99.88,5.51,26.91,24.67
2024,8,7,5.3486,0.41,89.9,99.93,5.03,26.78,24.65
2024,8,8,4.6183,0.42,89.89,100.03,5.25,27.06,24.52
2024,8,9,6.7154,0.2,88.89,100.02,4.41,27.65,24.17
2024,8,10,5.749,1.6,91.49,100.0,4.04,26.85,24.74
2024,8,11,5.2056,6.93,92.48,99.76,5.31,27.32,25.39
2024,8,12,5.8462,4.68,93.04,99.65,5.64,27.22,25.33
2024,8,13,4.7398,44.18,93.08,99.67,4.83,27.38,25.39
2024,8,14,5.0482,22.28,91.87,99.69,3.95,26.99,24.77
2024,8,15,4.9445,3.53,91.6,99.58,3.8,28.1,24.88
2024,8,16,4.8862,5.42,93.42,99.54,5.07,27.45,25.43
2024,8,17,4.5034,7.87,92.26,99.67,5.66,26.87,25.38
2024,8,18,6.4754,9.96,91.98,99.71,4.75,27.63,25.48
2024,8,19,4.7633,1.66,90.62,99.7,3.66,27.74,25.38
2024,8,20,5.0594,7.45,91.61,99.66,4.06,28.28,25.94
2024,8,21,4.8593,11.94,88.16,99.94,6.16,27.27,25.37
2024,8,22,4.0742,0.64,88.31,100.02,3.27,27.89,25.11
2024,8,23,6.1104,0.67,87.52,100.08,2.56,28.36,25.16
2024,8,24,5.9136,2.24,90.0,100.15,3.84,27.77,25.07
2024,8,25,6.5318,1.19,88.42,100.18,4.21,27.89,25.31
2024,8,26,6.487,1.34,88.36,100.09,4.86,28.19,25.39
2024,8,27,6.0562,2.73,87.88,100.09,4.26,28.3,25.71
2024,8,28,5.101,2.21,87.73,100.11,4.29,28.37,25.57
2024,8,29,6.1814,7.76,88.27,100.0,4.77,28.48,25.48
2024,8,30,1.9018,21.29,89.71,99.98,4.62,27.1,25.61
2024,8,31,4.0006,12.32,89.89,99.99,5.73,27.46,25.24
2024,9,1,2.5711,14.54,90.61,99.93,5.75,27.24,25.28
2024,9,2,5.6568,9.51,90.19,99.95,5.46,27.69,25.37
2024,9,3,4.1038,8.92,91.7,100.05,5.05,27.41,25.59
2024,9,4,6.0281,8.12,91.55,100.01,5.51,27.68,25.55
2024,9,5,6.2537,1.93,89.12,99.9,5.41,28.28,25.77
2024,9,6,5.8488,1.19,89.83,99.93,5.44,27.95,25.82
2024,9,7,5.5519,1.08,89.66,100.03,5.01,27.96,25.72
2024,9,8,5.3395,3.82,90.35,100.07,5.28,27.6,25.64
2024,9,9,5.4348,3.22,89.38,99.93,5.32,28.05,25.68
2024,9,10,6.4769,3.08,90.92,99.9,5.5,27.77,25.9
2024,9,11,4.8828,8.24,90.21,100.01,5.32,28.23,25.73
2024,9,12,5.8966,1.09,86.17,100.11,4.27,27.68,25.16
2024,9,13,6.3463,1.05,90.52,99.97,4.16,28.56,25.34
2024,9,14,6.1927,4.36,89.97,99.95,4.7,28.54,25.88
2024,9,15,6.0888,2.23,90.15,99.97,5.43,28.16,25.75
2024,9,16,6.3389,0.54,91.13,99.97,5.85,28.43,25.81
2024,9,17,6.2693,0.13,88.34,99.92,5.98,29.12,25.58
2024,9,18,6.637,0.33,86.27,99.82,5.46,29.09,25.93
2024,9,19,6.6394,0.84,87.72,99.83,4.86,28.6,25.79
2024,9,20,6.143,0.07,87.59,99.82,4.64,28.44,25.22
2024,9,21,6.3948,0.07,84.92,99.88,5.15,29.12,25.6
2024,9,22,5.2188,2.17,86.61,99.82,5.71,28.72,25.43
2024,9,23,5.0016,5.87,87.74,99.78,6.35,28.65,26.21
2024,9,24,5.6438,0.74,88.48,99.75,5.6,28.45,25.74
2024,9,25,5.3765,1.78,87.21,99.76,5.38,29.02,25.9
2024,9,26,5.3803,0.45,86.73,99.76,5.24,29.03,25.75
2024,9,27,5.9976,0.65,89.33,99.87,4.75,28.65,25.49
2024,9,28,5.388,6.22,85.99,99.89,4.11,29.97,25.06
2024,9,29,5.8956,16.56,85.77,99.92,2.01,30.07,25.41
2024,9,30,5.3962,14.8,81.35,99.9,1.19,29.64,25.82
2024,10,1,5.6618,2.27,83.08,99.85,1.87,29.55,26.05
2024,10,2,3.9931,15.32,88.62,99.93,4.11,29.01,25.52
2024,10,3,4.7467,10.25,87.56,99.96,3.46,28.45,26.23
2024,10,4,5.6062,7.84,88.11,99.97,3.04,28.59,25.78
2024,10,5,4.5922,4.23,86.35,99.97,2.65,28.47,26.16
2024,10,6,4.027,19.34,85.98,99.98,2.35,27.74,25.57
2024,10,7,2.2913,20.2,87.58,99.98,5.16,27.58,24.99
2024,10,8,4.9406,1.88,86.71,100.1,3.36,28.44,25.48
2024,10,9,4.6066,8.98,90.85,99.94,3.96,27.66,25.64
2024,10,10,3.9521,6.58,87.26,99.86,4.74,27.79,25.78
2024,10,11,3.341,32.29,87.39,99.86,4.24,27.68,25.67
2024,10,12,4.6289,20.94,84.99,99.93,3.85,27.79,25.41
2024,10,13,5.4106,7.5,84.62,99.96,2.48,26.76,24.83
2024,10,14,3.2796,6.45,84.05,99.94,2.57,27.99,25.28
2024,10,15,4.2178,1.68,85.34,99.92,3.39,28.08,25.19
2024,10,16,4.2403,2.75,88.7,99.89,4.14,28.17,25.02
2024,10,17,6.0379,1.14,88.72,99.89,3.85,28.47,25.38
2024,10,18,5.897,1.62,85.83,99.93,3.62,28.95,25.85
2024,10,19,5.4242,3.72,86.22,100.05,3.09,28.07,26.14
2024,10,20,5.4482,2.76,86.07,100.06,2.58,29.05,25.77
2024,10,21,5.6381,1.41,85.83,100.06,2.21,28.46,26.17
2024,10,22,5.4432,3.64,85.01,100.05,2.09,29.67,25.91
2024,10,23,5.0434,14.21,87.76,100.07,2.87,28.59,25.8
2024,10,24,2.2135,15.08,86.9,100.07,2.67,28.46,25.79
2024,10,25,0.6626,33.96,88.94,100.07,3.6,28.15,26.23
2024,10,26,3.8738,15.22,90.01,100.05,3.42,27.9,25.85
2024,10,27,4.9598,5.49,88.97,99.94,3.75,28.03,26.06
2024,10,28,5.5567,1.34,88.26,99.89,3.45,28.17,25.86
2024,10,29,6.0024,1.93,88.12,99.88,3.09,27.87,25.71
2024,10,30,5.8723,0.03,86.27,99.94,3.47,29.42,25.47
2024,10,31,4.7815,9.87,87.79,100.0,2.88,29.03,25.65
2024,11,1,5.179,2.66,85.15,100.09,2.67,28.79,26.04
2024,11,2,4.2636,34.92,87.61,100.12,1.86,27.95,25.76
2024,11,3,5.8807,6.91,84.2,100.11,2.08,29.07,25.52
2024,11,4,5.0124,18.15,84.0,100.06,1.96,27.39,25.06
2024,11,5,5.79,12.22,72.74,100.08,1.25,29.57,25.03
2024,11,6,5.4084,2.87,79.35,100.1,1.83,29.5,25.91
2024,11,7,5.0172,3.38,82.77,100.05,2.61,29.9,25.2
2024,11,8,3.5047,17.75,78.88,100.01,1.0,29.76,26.7
2024,11,9,5.7739,10.42,77.29,100.0,1.64,29.86,25.84
2024,11,10,5.947,0.22,75.58,99.99,2.58,30.36,24.97
2024,11,11,5.5406,0.09,78.42,99.95,2.22,30.16,24.5
2024,11,12,5.0026,0.48,83.86,99.89,2.89,28.96,25.61
2024,11,13,4.937,1.93,81.25,99.77,1.52,29.16,25.93
2024,11,14,4.5228,7.29,83.32,99.9,1.18,28.34,26.14
2024,11,15,2.3395,7.09,83.29,99.96,2.54,28.63,25.81
2024,11,16,3.9211,1.46,82.24,99.86,2.44,30.16,24.88
2024,11,17,5.7444,2.04,84.5,99.85,3.07,30.14,24.84
2024,11,18,4.8346,1.63,84.06,99.91,4.15,29.78,25.07
2024,11,19,3.4582,16.51,83.06,99.99,3.0,29.51,25.35
2024,11,20,1.5689,7.77,84.92,99.95,2.86,27.13,24.72
2024,11,21,2.5958,1.57,82.1,99.92,3.19,29.28,24.61
2024,11,22,4.554,0.84,83.59,99.97,2.87,28.14,24.42
2024,11,23,4.0567,0.22,81.24,100.03,1.31,29.38,24.44
2024,11,24,4.4256,0.19,81.01,100.02,2.95,29.49,25.14
2024,11,25,4.1237,0.18,82.01,99.94,3.24,28.13,24.42
2024,11,26,2.3297,3.13,84.28,99.86,3.03,27.24,24.94
2024,11,27,2.3914,2.48,84.18,99.77,3.41,27.32,24.27
2024,11,28,3.0115,1.54,86.21,99.73,2.84,29.0,25.46
2024,11,29,4.0966,1.43,86.59,99.71,3.66,28.27,25.69
2024,11,30,4.0464,3.98,86.49,99.69,5.12,27.94,26.12
2024,12,1,3.9374,5.6,85.71,99.6,6.91,28.62,26.43
2024,12,2,3.2395,6.69,82.33,99.68,6.27,28.25,25.99
2024,12,3,5.8246,0.56,76.84,99.88,3.66,28.46,25.07
2024,12,4,5.0618,0.41,75.41,99.94,1.74,29.8,25.45
2024,12,5,3.9938,2.48,80.09,99.98,1.87,29.46,25.03
2024,12,6,5.7874,0.57,80.49,99.98,2.38,30.13,24.88
2024,12,7,5.6933,1.17,80.49,99.98,2.18,30.19,24.38
2024,12,8,5.5366,0.38,76.87,99.98,1.76,29.69,24.9
2024,12,9,5.2099,0.29,78.01,99.96,1.74,30.3,25.27
2024,12,10,5.0467,0.29,77.38,99.95,1.67,29.33,25.24
2024,12,11,5.1384,0.53,76.03,99.89,1.87,29.88,25.03
2024,12,12,2.0062,6.5,81.23,99.84,2.33,28.73,25.19
2024,12,13,3.1337,22.71,90.78,99.75,3.56,27.02,24.76
2024,12,14,2.6549,18.63,87.13,100.05,3.6,28.09,25.37
2024,12,15,5.7324,0.1,81.27,100.11,4.46,29.19,23.63
2024,12,16,5.1847,0.12,80.89,100.07,3.36,29.19,22.55
2024,12,17,3.1973,0.07,76.26,100.01,2.59,29.7,24.3
2024,12,18,4.4059,0.02,85.03,99.92,2.82,29.24,25.57
2024,12,19,5.057,0.04,82.64,99.9,2.75,30.18,25.8
2024,12,20,5.2783,0.15,85.55,99.9,2.84,28.88,26.05
2024,12,21,4.6613,0.11,87.02,99.95,4.1,28.94,25.3
2024,12,22,5.4305,0.29,85.69,100.02,4.31,29.4,25.64
2024,12,23,5.7415,0.16,79.17,100.05,3.09,28.83,24.96
2024,12,24,6.0209,0.0,74.58,100.08,2.56,28.21,24.61
2024,12,25,6.017,0.0,77.88,100.14,3.15,28.91,23.77
2024,12,26,5.7096,0.02,79.29,100.23,2.32,30.05,24.04
2024,12,27,5.4643,0.23,79.25,100.27,2.19,30.13,25.69
2024,12,28,5.6503,0.08,79.09,100.24,4.4,29.65,24.15
2024,12,29,5.8817,0.03,78.0,100.22,3.17,29.92,22.84
2024,12,30,4.7976,3.26,83.46,100.16,2.78,29.06,23.78
2024,12,31,4.6889,2.94,86.42,100.09,5.5,28.99,24.38
2025,1,1,5.772,0.1,80.02,100.04,5.97,29.37,23.71
2025,1,2,5.4682,0.0,79.0,100.09,5.41,29.04,21.97
2025,1,3,5.5162,0.0,77.8,100.06,5.83,29.13,22.43
2025,1,4,4.9874,0.0,76.71,100.08,4.53,29.07,21.65
2025,1,5,5.8157,1.71,74.68,100.13,3.31,29.39,22.2
2025,1,6,5.8488,0.0,72.27,100.11,3.06,29.57,21.68
2025,1,7,5.8226,0.0,69.21,100.1,2.7,29.76,22.04
2025,1,8,5.7418,0.0,73.27,100.05,2.62,29.96,22.87
2025,1,9,5.9633,0.0,73.63,100.09,4.33,30.19,22.22
2025,1,10,5.7996,0.0,76.15,100.17,4.81,30.79,23.25
2025,1,11,5.5174,8.07,75.75,100.18,3.83,30.68,23.54
2025,1,12,4.5838,7.15,79.24,100.13,3.54,30.13,23.26
2025,1,13,5.6042,0.38,77.12,99.98,3.28,30.87,24.61
2025,1,14,4.379,1.45,80.61,100.09,4.77,29.43,24.25
2025,1,15,5.7065,0.77,79.51,100.12,5.87,29.89,24.05
2025,1,16,5.8618,0.09,74.82,100.14,6.12,30.15,24.07
2025,1,17,5.8934,0.0,73.38,99.99,5.86,30.02,23.34
2025,1,18,5.178,4.37,77.94,99.96,5.21,29.54,22.32
2025,1,19,2.9938,3.46,82.9,100.0,4.66,28.29,23.93
2025,1,20,5.0626,0.45,79.62,99.97,2.81,29.37,24.23
2025,1,21,5.5162,0.02,66.79,99.9,3.42,30.9,22.72
2025,1,22,4.4117,0.28,70.16,99.89,3.01,31.55,23.01
2025,1,23,5.0179,0.05,73.49,99.92,3.85,31.21,23.86
2025,1,24,5.3155,0.0,69.69,99.87,4.18,31.43,23.16
2025,1,25,5.3712,0.02,72.96,99.93,4.72,30.32,23.51
2025,1,26,5.6887,0.0,70.73,99.9,5.28,31.12,23.43
2025,1,27,6.1195,0.0,65.32,99.92,3.84,32.08,21.65
2025,1,28,5.1751,0.0,67.9,99.98,3.21,30.92,22.41
2025,1,29,4.0301,0.01,66.57,100.08,3.56,29.61,23.69
2025,1,30,4.5494,0.14,70.2,99.99,2.42,31.44,24.0
2025,1,31,5.2985,0.11,73.75,99.91,1.81,31.23,25.38
2025,2,1,6.2088,0.47,74.0,99.97,2.75,32.34,25.08
2025,2,2,6.2544,0.0,71.52,100.02,2.57,32.56,24.8
2025,2,3,6.1826,0.0,66.96,100.09,1.71,32.68,25.06
2025,2,4,6.4632,0.0,61.01,100.06,2.58,32.83,23.48
2025,2,5,5.9623,0.0,67.96,99.98,3.14,31.74,22.85
2025,2,6,6.2717,0.0,69.65,99.94,3.42,32.68,22.32
2025,2,7,6.7618,0.0,65.73,100.08,3.6,32.68,22.13
2025,2,8,6.2854,0.0,67.12,100.05,4.09,32.61,21.15
2025,2,9,5.8308,0.0,66.51,100.02,3.57,33.06,22.77
2025,2,10,6.2566,0.0,67.2,100.12,2.99,32.57,22.35
2025,2,11,6.7195,0.0,63.88,100.17,2.61,33.02,22.63
2025,2,12,6.5122,0.0,68.63,100.12,2.91,33.63,23.14
2025,2,13,6.7867,0.0,63.05,100.13,2.57,33.93,22.6
2025,2,14,6.636,0.0,62.88,100.15,2.2,33.48,22.29
2025,2,15,6.6154,0.0,62.55,100.05,2.09,34.33,24.19
2025,2,16,6.6924,0.0,63.04,100.06,2.48,34.13,23.01
2025,2,17,6.8808,0.0,60.39,100.18,3.47,33.9,22.8
2025,2,18,6.8446,0.0,64.2,100.17,3.02,33.85,21.87
2025,2,19,6.6842,0.0,64.42,100.04,2.52,33.87,22.62
2025,2,20,6.5066,0.0,62.1,100.1,1.73,34.12,24.68
2025,2,21,6.8026,0.0,63.37,100.15,3.12,34.57,23.81
2025,2,22,6.7186,0.0,65.04,100.22,2.46,34.45,23.89
2025,2,23,6.7918,0.0,60.65,100.19,2.68,35.22,24.12
2025,2,24,6.847,0.0,62.56,100.17,3.72,34.78,23.85
2025,2,25,6.9305,0.01,60.76,100.24,3.14,34.64,23.52
2025,2,26,6.0329,1.23,62.76,100.18,3.92,33.76,25.03
2025,2,27,6.6847,0.12,60.42,100.03,3.42,34.86,24.87
2025,2,28,6.2741,3.39,65.8,99.97,4.62,32.59,25.27
2025,3,1,3.7474,2.87,77.14,99.93,2.84,30.98,26.15
2025,3,2,2.7499,35.37,82.73,99.9,3.72,29.24,25.85
2025,3,3,5.9983,0.54,74.54,99.93,3.44,32.93,25.1
2025,3,4,6.1169,0.03,66.55,99.92,2.19,34.97,24.86
2025,3,5,7.027,0.03,63.75,100.01,1.7,34.68,25.59
2025,3,6,6.5762,0.07,69.7,100.07,2.4,33.69,26.02
2025,3,7,6.3809,1.72,71.4,99.98,2.15,33.43,26.6
2025,3,8,6.0396,3.94,76.44,99.89,3.14,31.67,26.41
2025,3,9,6.4068,1.36,66.89,99.84,2.37,34.75,25.67
2025,3,10,6.9787,0.31,57.69,99.97,3.41,35.05,23.28
2025,3,11,3.8638,6.01,71.6,99.97,4.14,32.36,26.02
2025,3,12,2.9453,2.44,72.69,100.0,4.15,32.84,26.24
2025,3,13,7.1352,0.1,70.76,99.94,3.5,33.43,24.76
2025,3,14,6.8177,0.2,68.58,99.98,1.87,34.74,26.34
2025,3,15,7.0234,0.09,65.41,100.02,1.88,34.35,26.6
2025,3,16,5.3582,2.1,67.47,100.09,1.15,32.41,26.43
2025,3,17,4.373,8.19,75.22,100.09,2.67,31.02,26.83
2025,3,18,6.7442,5.97,75.44,100.03,2.26,32.11,26.66
2025,3,19,5.7535,1.9,72.18,100.16,2.12,32.82,26.72
2025,3,20,6.9703,2.01,67.44,100.21,3.81,34.83,26.48
2025,3,21,6.8566,1.53,70.63,100.24,2.7,33.65,26.01
2025,3,22,4.8958,11.15,75.95,100.21,1.89,31.0,27.03
2025,3,23,6.5796,2.08,73.11,100.13,2.54,33.02,26.01
